sequence,event_id,ledger_id,timestamp,protocol_version,record_type,scenario,approach,mode,transaction_id,client_id,version,template,dataset_version,dataset_commitment,data_summary_hash,evidence_bundle_hash,evidence_bundle_artifact_hash,evidence_bundle_artifact_relpath,validator_version,rubric_version,governance_policy_version,evidence_manifest_hash,evidence_hash,data_manifest_hash,data_manifest_validation_hash,metadata_validation_status,dimension_scores,final_governance_values_hash,pscore,policy_profile_id,hps_accept_threshold,hps_reject_threshold,critical_profile_direct_threshold,critical_profile_review_threshold,critical_profile_threshold_applied,critical_profile_threshold_name,critical_dimension_threshold,critical_dimensions,critical_hps,critical_dimension_min,arq_boundary_policy,arq_region,review_policy_id,review_recommendation,review_reason_code,review_reason_text,governance_archetype,risk_archetype,initial_action,final_action,action,review_outcome,manual_review_required,manual_review_disposition,safe_default_applied,current_session_eligibility,reassessment_eligibility,n_samples,position,percentile,cia_confidentiality,cia_integrity,cia_availability,cia_high_water,business_impact,client_required_security_class,client_required_security_tier,security_class,security_tier,computed_strictest_security_class,computed_strictest_security_tier,current_survivor_strictest_class,current_survivor_strictest_tier,session_locked_security_class,session_locked_security_tier,session_profile_locked,admission_receipt_hash,admission_receipt_signature_hash,admission_receipt_artifact_hash,admission_receipt_artifact_relpath,admission_expires_at,session_id,session_epoch,parent_session_id,parent_session_security_decision_hash,session_reform_reason,session_security_decision_hash,session_security_decision_signature_hash,session_decision_artifact_hash,session_decision_artifact_relpath,session_decision_expires_at,risk_assessment_hash,revocation_status,execution_mode,requested_benchmark_tier,round_id,event_status,verification_stage,violation_type,reason_code,violation_details,signature_verified,freshness_verified,pofc_verified,semantic_verified,rate_limit_ok,blocked_before_aggregation,payload_hash,envelope_hash,key_id,signature_hash,global_model_hash,model_schema_hash,crypto_mechanism,crypto_backend,parameter_set_id,key_tag,expanded,ks_applied,shares_available,shares_required,can_finalize,comm_factor,crypto_overhead_ms,noise_std,ciphertext_commitment,evaluation_key_commitment,ciphertext_attestation_artifact_hash,ciphertext_attestation_artifact_relpath,submission_artifact_hash,submission_artifact_relpath,artifact_type,artifact_id,artifact_hash,artifact_relpath,local_ledger_id,local_event_hash,local_ledger_head_hash,crypto_ledger_id,crypto_event_hash,crypto_ledger_head_hash,subledger_manifest_hash,subledger_seal_count,prev_hash,row_hash,bundle_hash,checkpoint_signature
1353,62462d2f2efe38a0bbcac0aba7ed4829,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T11:35:42.621004+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T4_SAMK_TADP,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C4_RESTRICTED,4,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,0c6c24c91df0a18f174065acb3e0627d,,,,,c24d5bb612686320b9395ffab1990e95d433ad72634493e14fbb1242a26d64af,9194046dfcfcd5bff0257666ca5e9dd5f7a67ef06cc6c68c4c0768266243ccd8,,,2026-08-14T12:34:11.001666+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,17,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,6bBuw5UAHCeSPQqQ/GkbZs8rHDj5118xsSxiiVEODrQ=,9816b7832aecb0862738c8513a573fd206884d5c6692ee77b18a14ca8f96d926,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,11b94f19b4a81439a325c9af1732f422dc7705516983588190dae25cead9ae25,uog8pwOMpXQOYMvGsvnhT+s+sHXq4mXS1RpYpKJAaPA=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,ee63917a93ba1a0441586069e6b585b967424e8505cacea03965a681aec0c67a,audit_trails/artifacts/accepted_runtime_submissions/T4_SAMK_TADP_client_005_r17_9816b7832aecb086__ee63917a93ba1a04.json,,,,,,,,,,,,,eb57ec49726df4caa92b18196ba4ae41134fa2a9807724db66df34926e45045e,34ee109aefbbc795e10a14a32b79c54e70bfb6013daa64e6a9d61e03230bffbb,,
1354,254ad06d83ac7ab5bc233497d70f2aaa,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T11:35:42.953906+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T4_SAMK_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C4_RESTRICTED,4,,,,,,,,,,,,,0c6c24c91df0a18f174065acb3e0627d,,,,,,,,,,,,,,17,VERIFIED,,,,,True,,,,,False,6bBuw5UAHCeSPQqQ/GkbZs8rHDj5118xsSxiiVEODrQ=,9816b7832aecb0862738c8513a573fd206884d5c6692ee77b18a14ca8f96d926,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,130e777baa9fe40804edf177f874f50017a680b5edb33bb2007c52d889c01e01,uog8pwOMpXQOYMvGsvnhT+s+sHXq4mXS1RpYpKJAaPA=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,T4: SAMK multi-key BFV update protection + Paillier-protected helper points,reference_python,SAMK|BFV_N=64|q_bits=45|t=16777213|fixed_point_scale=1000000|Paillier_prime_bits=320,client:client_005,,,,,,,,,80694c5522d2ac020b3f492b59b69973ea836b183ffb3bdb1da8e6a35b8d8ab9,,6ea851d21bcee2009bbe72ca25f59f85b1ac455cfc4bbb1db3f4963a89001a88,audit_trails/artifacts/ciphertext_attestations/T4_SAMK_TADP_client_005_r17_63f7e341e1cb7836__6ea851d21bcee200.json,,,,,,,,,,,,,,,34ee109aefbbc795e10a14a32b79c54e70bfb6013daa64e6a9d61e03230bffbb,b591e5f31c3c4520753d07a8985893e71ce37b72b6ca12adc073a2076390764b,,
1355,43d1b87d9c56d4d13318cb0f53a35ee4,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T11:35:48.791895+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T4_SAMK_TADP,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C4_RESTRICTED,4,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,0c6c24c91df0a18f174065acb3e0627d,,,,,c24d5bb612686320b9395ffab1990e95d433ad72634493e14fbb1242a26d64af,9194046dfcfcd5bff0257666ca5e9dd5f7a67ef06cc6c68c4c0768266243ccd8,,,2026-08-14T12:34:11.001666+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,18,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,fRE2l2VVCvXDEZk/JsyXLgY+YyumOVYJ97rSx4NaEzw=,f695e5526f965d046aa8f26c1180e81b698843f32bc3a498b192312a82fc1509,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,f19dce7144f52a5e7a52b8b7062e526d04f613362b97d323942804ba7855e2a4,ZSlxE1PL4beYeP0i8aIgJdk6pDhUZ4VI26EmlL1QK+o=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,76fd6f6e0b87b717eccbf36f9425e17592e7029c33bb1f245ff4eb10b30acf93,audit_trails/artifacts/accepted_runtime_submissions/T4_SAMK_TADP_client_005_r18_f695e5526f965d04__76fd6f6e0b87b717.json,,,,,,,,,,,,,b591e5f31c3c4520753d07a8985893e71ce37b72b6ca12adc073a2076390764b,f901ced29307b53dfc09abf8ece35d7bf592375a9694d40b4a538d75ade23f64,,
1356,75636940ef9f32586e27990c29d7aa8d,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T11:35:49.314838+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T4_SAMK_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C4_RESTRICTED,4,,,,,,,,,,,,,0c6c24c91df0a18f174065acb3e0627d,,,,,,,,,,,,,,18,VERIFIED,,,,,True,,,,,False,fRE2l2VVCvXDEZk/JsyXLgY+YyumOVYJ97rSx4NaEzw=,f695e5526f965d046aa8f26c1180e81b698843f32bc3a498b192312a82fc1509,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,8ef0e75854cc4b1796d29be44e46d3241b33a52c0d210043d90318b8ac6cba33,ZSlxE1PL4beYeP0i8aIgJdk6pDhUZ4VI26EmlL1QK+o=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,T4: SAMK multi-key BFV update protection + Paillier-protected helper points,reference_python,SAMK|BFV_N=64|q_bits=45|t=16777213|fixed_point_scale=1000000|Paillier_prime_bits=320,client:client_005,,,,,,,,,6fb03c988b07b28a5e9efabb7e8762160554c43a3f02119ca9c95534aac2b85e,,ef47b1cfa757701d21ada91dc45b1eba888f416d33966b00dbdf49f88f79c4d5,audit_trails/artifacts/ciphertext_attestations/T4_SAMK_TADP_client_005_r18_1100d6f72d751d3c__ef47b1cfa757701d.json,,,,,,,,,,,,,,,f901ced29307b53dfc09abf8ece35d7bf592375a9694d40b4a538d75ade23f64,b3bb0d89631e0f1086b6dc31c901cc4239be350fb31683c842219457751679a0,,
1357,c80afc92e1b8666f9daac1001bf7b797,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T11:35:54.424788+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T4_SAMK_TADP,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C4_RESTRICTED,4,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,0c6c24c91df0a18f174065acb3e0627d,,,,,c24d5bb612686320b9395ffab1990e95d433ad72634493e14fbb1242a26d64af,9194046dfcfcd5bff0257666ca5e9dd5f7a67ef06cc6c68c4c0768266243ccd8,,,2026-08-14T12:34:11.001666+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,19,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,B8rBMbJAEJ2SRfu+BxuIAnSfB5VAb8t+khVOODUwML0=,70da02c20e1cedc90438296fd1ce7341ffba56284bbf9bc5582fca3dce8c59ad,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,03259c15cfb229b1b73550036d660903576abae3ab8a8365b207a27ed9d2228d,0PWOw8qBiPXeJYaiuIlyd088VLpIi9OUb5pbeFDGIpY=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,97dd95054c26ea3bc3c384318eebcf5003ebda8fbacc21a861c56d009c9fb6d0,audit_trails/artifacts/accepted_runtime_submissions/T4_SAMK_TADP_client_005_r19_70da02c20e1cedc9__97dd95054c26ea3b.json,,,,,,,,,,,,,b3bb0d89631e0f1086b6dc31c901cc4239be350fb31683c842219457751679a0,519213b44013cb276df4de7c72e15e16ad4cfd87cc4b0263335bb091455ca799,,
1358,a0e00348ff0fac957916ce95acdf07f3,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T11:35:54.779000+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T4_SAMK_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C4_RESTRICTED,4,,,,,,,,,,,,,0c6c24c91df0a18f174065acb3e0627d,,,,,,,,,,,,,,19,VERIFIED,,,,,True,,,,,False,B8rBMbJAEJ2SRfu+BxuIAnSfB5VAb8t+khVOODUwML0=,70da02c20e1cedc90438296fd1ce7341ffba56284bbf9bc5582fca3dce8c59ad,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,83d47cff5db3c8b3644bd128e3f8341757c66dcca075a4cb5654fca2d41f1e4e,0PWOw8qBiPXeJYaiuIlyd088VLpIi9OUb5pbeFDGIpY=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,T4: SAMK multi-key BFV update protection + Paillier-protected helper points,reference_python,SAMK|BFV_N=64|q_bits=45|t=16777213|fixed_point_scale=1000000|Paillier_prime_bits=320,client:client_005,,,,,,,,,3106c0645fc3e4f24a4d1b5565b517aa783325ea7a5804386dab94984815355a,,301aaeeb0136ebec60ab9f6b619d4f44538e939e175f2d353d4696c298ffc81d,audit_trails/artifacts/ciphertext_attestations/T4_SAMK_TADP_client_005_r19_af8a44ed67b75e78__301aaeeb0136ebec.json,,,,,,,,,,,,,,,519213b44013cb276df4de7c72e15e16ad4cfd87cc4b0263335bb091455ca799,f94d8b1534d9ef9c08b433b31c3c951f70dcfb71137d590b7eb5f805a3ee2ea3,,
1359,8acce83da90452287c4bd0acfcccfa24,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T11:35:59.784473+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T4_SAMK_TADP,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C4_RESTRICTED,4,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,0c6c24c91df0a18f174065acb3e0627d,,,,,c24d5bb612686320b9395ffab1990e95d433ad72634493e14fbb1242a26d64af,9194046dfcfcd5bff0257666ca5e9dd5f7a67ef06cc6c68c4c0768266243ccd8,,,2026-08-14T12:34:11.001666+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,20,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,Ud6Xq3hsE2n6P2vQ/VVpZGBpuBr106GYL2qZlKFblS4=,3b8a5032552592bc1e2809401eb7613404c7c2619ab09382a8e72e4b82ae43bc,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,7d9fc10b34abb76a9272e8dadffc00a6291ec5fedb48325f4479a7ed07fe86fb,2KvttCjupp/rjKLHylBQDFOctbfDHQVMAO3LhztPtus=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,29aea0e80c191286c739854ac56c2c918894d126723828e02a0d42295310f71a,audit_trails/artifacts/accepted_runtime_submissions/T4_SAMK_TADP_client_005_r20_3b8a5032552592bc__29aea0e80c191286.json,,,,,,,,,,,,,f94d8b1534d9ef9c08b433b31c3c951f70dcfb71137d590b7eb5f805a3ee2ea3,c456dd1dfd3c8ab27a9ed23db941677a44ff9f4757278e35981679b0ce55bb14,,
1360,038500188fd9852c152c05ee1acbf153,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T11:36:00.203219+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T4_SAMK_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C4_RESTRICTED,4,,,,,,,,,,,,,0c6c24c91df0a18f174065acb3e0627d,,,,,,,,,,,,,,20,VERIFIED,,,,,True,,,,,False,Ud6Xq3hsE2n6P2vQ/VVpZGBpuBr106GYL2qZlKFblS4=,3b8a5032552592bc1e2809401eb7613404c7c2619ab09382a8e72e4b82ae43bc,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,5d65f5beef368fa6302eb80025aacadae63f34dcb62f0adfe4036ab15e8f2a58,2KvttCjupp/rjKLHylBQDFOctbfDHQVMAO3LhztPtus=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,T4: SAMK multi-key BFV update protection + Paillier-protected helper points,reference_python,SAMK|BFV_N=64|q_bits=45|t=16777213|fixed_point_scale=1000000|Paillier_prime_bits=320,client:client_005,,,,,,,,,fc5cdc09b081b7d1d36bf54f2bf3018fb841e17082b204075face4be62d25d9e,,c2f8c39de061c6f6ee56ee9a5ed3113064fa98243a58fe9f04b5bdf86fe2cde7,audit_trails/artifacts/ciphertext_attestations/T4_SAMK_TADP_client_005_r20_7ba5cf78df1df4b5__c2f8c39de061c6f6.json,,,,,,,,,,,,,,,c456dd1dfd3c8ab27a9ed23db941677a44ff9f4757278e35981679b0ce55bb14,da589895bbd66e0471449624dd5881956a90a2dbab7f9b8bbe572ddef2c5590b,,
1361,4987e10dc1e3eee14e1acaea6fe47c41,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T11:36:06.890377+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T4_SAMK_TADP,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C4_RESTRICTED,4,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,60391b12d29f94e3e7f27e1698c392b9,,,,,33e0c4d17c5c760c2e995f1c43c254c0956a1b85251e9c15237b468a6342c23e,5feedc178ca91371e2fd8976d09cbaa5354928853065f7212451ceb719fa70b5,,,2026-08-14T12:36:05.244178+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,1,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,C8I3whrD1cFxCVFHGSDIR1n04HtoYqubYH8Z3kPRas4=,d55bb8718c73056b8a6762295ae94e6c74841038f8b172beea51cd2a4f8d46d3,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,baaea06c6afb2de5078966d845b894f9f62aed090519c277266b64797e4a4f34,MSWcbFPoJKt9SOQ1NZlcG5nKB7eg07sUxeziHvwjc/0=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,a35a1c5b5bec42beda34d4946a5653ce68553bf31351364abb708c4ce902cfb0,audit_trails/artifacts/accepted_runtime_submissions/T4_SAMK_TADP_client_005_r1_d55bb8718c73056b__a35a1c5b5bec42be.json,,,,,,,,,,,,,da589895bbd66e0471449624dd5881956a90a2dbab7f9b8bbe572ddef2c5590b,4a9bddab35c152b277b12358109e3bd67349fd6e16153a5d153c04b70cd54fc1,,
1362,7e490c6e2cfdde6cd7945e6dd57cb8aa,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T11:36:07.245189+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T4_SAMK_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C4_RESTRICTED,4,,,,,,,,,,,,,60391b12d29f94e3e7f27e1698c392b9,,,,,,,,,,,,,,1,VERIFIED,,,,,True,,,,,False,C8I3whrD1cFxCVFHGSDIR1n04HtoYqubYH8Z3kPRas4=,d55bb8718c73056b8a6762295ae94e6c74841038f8b172beea51cd2a4f8d46d3,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,fae0ae49317f45a8c2b9865331e6ee1563b9432fe72073f8843371a336ef2be3,MSWcbFPoJKt9SOQ1NZlcG5nKB7eg07sUxeziHvwjc/0=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,T4: SAMK multi-key BFV update protection + Paillier-protected helper points,reference_python,SAMK|BFV_N=64|q_bits=45|t=16777213|fixed_point_scale=1000000|Paillier_prime_bits=320,client:client_005,,,,,,,,,011c9d2c1290958c8f2fabf7afd18306212eb84eecf0b71c370a5a42646e3987,,6ace8568ea88d944f913b7fa651a1331fdeb79d7df694dc30a027b66df8a9978,audit_trails/artifacts/ciphertext_attestations/T4_SAMK_TADP_client_005_r1_6034219e30b011ec__6ace8568ea88d944.json,,,,,,,,,,,,,,,4a9bddab35c152b277b12358109e3bd67349fd6e16153a5d153c04b70cd54fc1,7453250bb2c79b145445c2633c80ffc63de103c2b2ca1bc771aa5b6b5cf9ecfc,,
1363,c4abf936fe2cfd2012676096eb437c0a,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T11:36:12.344445+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T4_SAMK_TADP,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C4_RESTRICTED,4,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,60391b12d29f94e3e7f27e1698c392b9,,,,,33e0c4d17c5c760c2e995f1c43c254c0956a1b85251e9c15237b468a6342c23e,5feedc178ca91371e2fd8976d09cbaa5354928853065f7212451ceb719fa70b5,,,2026-08-14T12:36:05.244178+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,2,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,5cdyph4Hl82QxRT2k8g2gtE+H5ocGUs2SA8xFolmSXg=,e0e1c645fa8cb5dab9fcd04553da9598abb71b8ced593cfd9dde0d92451957ad,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,aa9dad6033759b73ff3c7e4ce80e5b0dbe41b88e0cbf2ee18bf341e325d05b6b,tWI+MGMrJ4qpC1ccUYOyWy2Z02ThWgcPfehT+UQqkJk=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,944a7755a4f29d969ad6a9aa4b7a2a792acf5170260616a2733608bf783321f5,audit_trails/artifacts/accepted_runtime_submissions/T4_SAMK_TADP_client_005_r2_e0e1c645fa8cb5da__944a7755a4f29d96.json,,,,,,,,,,,,,7453250bb2c79b145445c2633c80ffc63de103c2b2ca1bc771aa5b6b5cf9ecfc,52b07933616ee9d2b1db3e642a6bc65af5c91e88c3f47a0e4b6f445873ca7f15,,
